Immoweb ID,Property type,property sub-type,Price,Post code,Building condition,Kitchen type,Bedrooms,Furnished,Terrace surface,Tenement building,Number of frontages,Swimming pool,How many fireplaces?,Garden,Terrace,Surface of the plot
9625283,HOUSE,VILLA,935000,2990,,1.0,5,,,0.0,4,,,,1.0,8415
9568644,HOUSE,VILLA,None,1560,,,,,,,,,,,,
9612332,HOUSE,VILLA,1200000,8700,As new,,4,0.0,,0.0,4,,,1.0,,6625
9507496,HOUSE,VILLA,1250000,1410,As new,1.0,5,,,0.0,4,1.0,,,1.0,
9359180,HOUSE,VILLA,1250000,1420,As new,1.0,5,,,0.0,4,1.0,,,1.0,
9433003,HOUSE,VILLA,1775000,8301,Just renovated,1.0,8,0.0,,0.0,4,,,,1.0,350
9217325,HOUSE,VILLA,2200000,9820,As new,1.0,10,0.0,,0.0,,1.0,,1.0,,17000
9247100,HOUSE,VILLA,3495000,8380,As new,1.0,5,,,0.0,4,0.0,,1.0,1.0,420
8057316,HOUSE,VILLA,3900000,1180,Good,1.0,5,,,0.0,4,,,,1.0,10000
9661089,HOUSE,VILLA,360000,7911,As new,1.0,3,0.0,30,0.0,4,0.0,,,,840
9722471,HOUSE,VILLA,240000,6230,Good,1.0,2,0.0,40,0.0,4,0.0,,,,798
8373468,HOUSE,VILLA,206954,4100,,,,,,0.0,,,,,,
9720096,HOUSE,VILLA,460000,8020,Good,1.0,5,0.0,,0.0,4,0.0,,1.0,,723
9719961,HOUSE,VILLA,1374000,2970,Just renovated,,4,,,0.0,4,,,,1.0,2370
9687981,HOUSE,VILLA,259000,6530,To be done up,1.0,3,0.0,30,0.0,4,,,,,1391
9649122,HOUSE,VILLA,345000,6001,Good,1.0,4,,30,0.0,4,1.0,,,,1320
9652549,HOUSE,VILLA,460000,1500,,1.0,3,0.0,,0.0,4,0.0,,1.0,1.0,722
9669695,HOUSE,VILLA,499000,8670,As new,,3,,,0.0,,0.0,1,,1.0,615
9538563,HOUSE,VILLA,550000,9900,As new,1.0,4,,,0.0,,0.0,,1.0,1.0,1774
9466205,HOUSE,VILLA,565000,1420,Good,1.0,5,0.0,,0.0,,,,1.0,1.0,750
9605054,HOUSE,VILLA,595000,9280,As new,1.0,4,,,0.0,,0.0,1,1.0,1.0,1368
9656742,HOUSE,VILLA,599000,2970,As new,1.0,3,0.0,,0.0,,,,,,865
9702864,HOUSE,VILLA,645000,2630,,1.0,3,,,0.0,4,,,,1.0,890
9689917,HOUSE,VILLA,659000,2310,To renovate,1.0,5,0.0,,0.0,,0.0,,1.0,,6698
9596236,HOUSE,VILLA,739000,9990,As new,1.0,4,0.0,,0.0,,0.0,1,,1.0,2009
9538564,HOUSE,VILLA,750000,9900,As new,1.0,6,0.0,,0.0,,0.0,,1.0,,1650
9216828,HOUSE,VILLA,929000,8400,As new,1.0,4,0.0,,0.0,4,1.0,,1.0,,830
9486243,HOUSE,VILLA,1100000,1300,As new,1.0,6,0.0,90,0.0,4,1.0,,,,2559
9706317,HOUSE,VILLA,599000,9160,As new,1.0,4,,60,0.0,4,,,,,1081
9598364,HOUSE,VILLA,512000,1325,,1.0,4,0.0,18,0.0,4,0.0,,,,1120
9726861,HOUSE,VILLA,950000,3090,As new,,4,0.0,,0.0,,0.0,,,1.0,2041
9705988,HOUSE,VILLA,None,8670,,,,,,,,,,,,
9708778,HOUSE,VILLA,359000,6250,As new,1.0,2,,,0.0,4,,,,1.0,1175
9714234,HOUSE,VILLA,439000,8670,,1.0,2,0.0,,0.0,4,0.0,,,,596
9716933,HOUSE,VILLA,None,8200,,,,,,,,,,,,
9718990,HOUSE,VILLA,449000,9990,,1.0,4,,,0.0,4,,,,1.0,743
9171792,HOUSE,VILLA,210000,5500,To renovate,,4,0.0,,0.0,4,,1,,,1687
9638837,HOUSE,VILLA,325000,6183,As new,1.0,4,0.0,,0.0,4,0.0,,,1.0,1025
9684642,HOUSE,VILLA,369000,9690,,,3,0.0,,0.0,4,,,,,1213
9632363,HOUSE,VILLA,380000,7370,As new,1.0,3,,,0.0,4,,,,1.0,
9594510,HOUSE,VILLA,430000,7712,As new,1.0,4,0.0,,0.0,4,0.0,,,1.0,573
9421398,HOUSE,VILLA,520000,7050,As new,1.0,4,0.0,,0.0,,0.0,,,1.0,1148
9611825,HOUSE,VILLA,550000,7110,As new,1.0,3,0.0,20,0.0,5,1.0,,,,1980
9517972,HOUSE,VILLA,595000,9860,As new,,4,0.0,,0.0,4,,,1.0,1.0,6850
9656743,HOUSE,VILLA,599000,2970,As new,1.0,3,0.0,,0.0,,,,,,917
9656760,HOUSE,VILLA,629000,2970,As new,1.0,3,0.0,,0.0,,,,,1.0,711
9691444,HOUSE,VILLA,699000,9790,Good,,3,0.0,,0.0,4,,,,,1887
9701652,HOUSE,VILLA,775000,1410,Just renovated,1.0,4,0.0,37,0.0,4,1.0,,,,
9640138,HOUSE,VILLA,"<p class=""classified__price"">
<span aria-hidden=""true""></span> <span class=""sr-only"">€</span>
</p>",1850,,1.0,3,0.0,,,4,0.0,,,,1898
9625703,HOUSE,VILLA,995000,8770,To be done up,1.0,6,,,0.0,,1.0,,,,4116
9688289,HOUSE,VILLA,1150000,7700,,1.0,4,0.0,,0.0,,,1,,1.0,1708
9549814,HOUSE,VILLA,1550000,1640,,,4,0.0,,0.0,4,,,,1.0,1800
9637906,HOUSE,VILLA,1650000,8760,As new,,5,0.0,,0.0,,1.0,2,1.0,,30158
8333101,HOUSE,VILLA,68000,1357,,,,,,0.0,,,,,,
8921816,HOUSE,VILLA,240000,8800,,,,,,0.0,,,,,,
9416943,HOUSE,VILLA,261000,8800,,,,,,0.0,,,,,,
9416947,HOUSE,VILLA,272000,8800,,,,,,0.0,,,,,,
8910363,HOUSE,VILLA,285000,8400,,,,,,0.0,,,,,,
9613764,HOUSE,VILLA,288300,4400,,,,,,0.0,,,,,,
9582573,HOUSE,VILLA,325000,8501,,,,,,0.0,,,,,,
9366986,HOUSE,VILLA,326000,5001,,,,,,0.0,,,,,,
8796505,HOUSE,VILLA,329624,1480,,,,,,0.0,,,,,,
9161578,HOUSE,VILLA,330928,1790,,,,,,0.0,,,,,,
9189419,HOUSE,VILLA,332277,8870,,,,,,0.0,,,,,,
9108251,HOUSE,VILLA,340000,7050,,,,,,0.0,,,,,,
8507043,HOUSE,VILLA,351841,2580,,,,,,0.0,,,,,,
9191322,HOUSE,VILLA,370435,8800,,,,,,0.0,,,,,,
8511061,HOUSE,VILLA,395000,8710,,,,,,0.0,,,,,,
9449819,HOUSE,VILLA,420755,8480,,,,,,0.0,,,,,,
9563077,HOUSE,VILLA,437000,1700,,,,,,0.0,,,,,,
9724372,HOUSE,VILLA,245000,2230,,,4,,,0.0,4,,,,,1052
9723235,HOUSE,VILLA,1775000,8300,Just renovated,,8,0.0,,0.0,,,1,1.0,,
9656802,HOUSE,VILLA,None,4051,,,,,,,,,,,,
9695663,HOUSE,VILLA,200000,9260,To renovate,,4,,,0.0,4,,,,,1123
9668934,HOUSE,VILLA,234000,5580,Good,1.0,3,,,0.0,4,,,1.0,1.0,
9686495,HOUSE,VILLA,315000,5190,Good,1.0,3,,32,0.0,4,,,,,1200
9667737,HOUSE,VILLA,329000,7830,As new,,3,,,0.0,4,,,,1.0,1000
9636098,HOUSE,VILLA,365000,7800,Just renovated,1.0,5,0.0,30,0.0,4,0.0,,,,1257
9606039,HOUSE,VILLA,385000,9260,Good,1.0,3,,,0.0,4,,,,1.0,470
9474850,HOUSE,VILLA,435000,1390,As new,1.0,4,,20,0.0,4,0.0,,,,1400
9686615,HOUSE,VILLA,460000,9230,Just renovated,1.0,3,,,0.0,4,,,,1.0,635
9520985,HOUSE,VILLA,495000,8700,,1.0,4,,,0.0,4,,,,1.0,700
9507431,HOUSE,VILLA,497650,8710,,,4,0.0,,0.0,4,,,,1.0,762
9702374,HOUSE,VILLA,545000,1380,To be done up,1.0,5,0.0,30,0.0,4,0.0,,,,2000
9645222,HOUSE,VILLA,595000,1450,As new,1.0,5,0.0,50,0.0,4,1.0,,,,880
9566589,HOUSE,VILLA,595000,8540,To be done up,,3,,,0.0,,0.0,1,,1.0,2316
9547655,HOUSE,VILLA,610000,6800,As new,1.0,5,0.0,32,0.0,4,0.0,,,,6500
9702219,HOUSE,VILLA,625000,8340,,,6,,,0.0,,0.0,,1.0,1.0,2610
9662667,HOUSE,VILLA,625000,9790,,1.0,4,0.0,50,0.0,,0.0,,1.0,,840
9674856,HOUSE,VILLA,650000,2610,To be done up,,3,,,0.0,4,,,,1.0,1202
9680121,HOUSE,VILLA,799000,8310,,1.0,4,0.0,,0.0,4,,,,1.0,1208
9501683,HOUSE,VILLA,845000,2580,As new,1.0,3,0.0,,0.0,4,0.0,,1.0,,1112
9549815,HOUSE,VILLA,850000,7850,Good,1.0,6,0.0,120,0.0,4,,,,,3000
9698276,HOUSE,VILLA,950000,8340,,,6,,,0.0,,0.0,,,1.0,3801
9593306,HOUSE,VILLA,988000,2990,As new,1.0,6,,,0.0,4,1.0,,,,2056
9186116,HOUSE,VILLA,999000,9700,As new,,4,,,0.0,,0.0,,1.0,,1860
9635922,HOUSE,VILLA,1065000,3740,,,2,,,0.0,,1.0,,,1.0,1871
9621297,HOUSE,VILLA,1200000,9830,As new,,3,,,0.0,,,2,1.0,,910
9430503,HOUSE,VILLA,1250000,9790,Good,1.0,4,0.0,,0.0,4,,1,1.0,1.0,
9518101,HOUSE,VILLA,4800000,1410,As new,,6,,,0.0,4,,,,1.0,10093
9498542,HOUSE,VILLA,616000,3078,As new,1.0,4,,,,3,,,1.0,,406
9498559,HOUSE,VILLA,723500,3078,As new,,4,,,,4,,,1.0,,540
9706247,HOUSE,VILLA,615000,1300,Just renovated,1.0,4,0.0,50,0.0,4,0.0,,,,800
9708255,HOUSE,VILLA,479000,1310,To be done up,1.0,5,,10,0.0,4,,,,,627
9716904,HOUSE,VILLA,515000,8200,As new,,3,,,0.0,,0.0,,1.0,1.0,558
9717492,HOUSE,VILLA,945000,2360,As new,1.0,5,,,,4,,,1.0,1.0,2002
9639216,HOUSE,VILLA,339000,9700,To renovate,,4,0.0,,0.0,3,,,,,640
9620823,HOUSE,VILLA,430000,6180,To renovate,,9,,,0.0,,,,,,1755
9448563,HOUSE,VILLA,440000,9500,As new,1.0,6,0.0,,0.0,4,0.0,,,,898
9690639,HOUSE,VILLA,449000,8530,Good,1.0,5,0.0,,0.0,4,,,,,659
9650681,HOUSE,VILLA,491000,7950,As new,1.0,4,0.0,40,0.0,4,0.0,,,,1636
9682008,HOUSE,VILLA,595000,5060,,1.0,3,0.0,,0.0,4,,,,,
9678868,HOUSE,VILLA,595000,6250,,1.0,3,0.0,,0.0,4,,,,,
9583368,HOUSE,VILLA,598000,8750,Good,1.0,4,0.0,40,0.0,4,0.0,,1.0,,2493
9607067,HOUSE,VILLA,None,9600,,,,,,,,,,,,
9494855,HOUSE,VILLA,715000,8490,As new,,5,0.0,,0.0,,,,,1.0,460
9652854,HOUSE,VILLA,990000,8420,,,10,,,0.0,,0.0,,1.0,,494
9664858,HOUSE,VILLA,1295000,7750,,1.0,4,0.0,,0.0,4,1.0,,,1.0,7793
9664855,HOUSE,VILLA,1295000,7750,,1.0,4,0.0,,0.0,4,1.0,,,1.0,7793
9523984,HOUSE,VILLA,1550000,8800,To be done up,1.0,4,,,0.0,,1.0,1,,1.0,4047
9492386,HOUSE,VILLA,1595000,1560,Just renovated,1.0,5,0.0,30,0.0,4,,1,,,2053
9364492,HOUSE,VILLA,1595000,1640,As new,1.0,6,,,0.0,4,,,,1.0,2000
9596815,HOUSE,VILLA,1750000,1640,As new,1.0,5,,,0.0,4,,,,1.0,32
9623889,HOUSE,VILLA,1775000,8300,Just renovated,,8,,,0.0,,0.0,1,1.0,1.0,270
9711453,HOUSE,VILLA,390000,7032,Good,1.0,4,0.0,56,0.0,4,,,,,4152
9531330,HOUSE,VILLA,441141,9400,As new,,3,,,0.0,4,,,,1.0,859
9531329,HOUSE,VILLA,453816,9400,As new,,3,,,0.0,4,,,,1.0,859
9603632,HOUSE,VILLA,675000,7600,As new,1.0,4,0.0,,0.0,4,,,,1.0,4044
9599685,HOUSE,VILLA,722000,9990,As new,1.0,4,,,0.0,4,,,,1.0,2791
9527818,HOUSE,VILLA,745000,9990,As new,1.0,4,,,0.0,4,,,,1.0,2791
9714631,HOUSE,VILLA,890000,8780,As new,1.0,4,0.0,,0.0,4,1.0,,,1.0,1906
9435747,HOUSE,VILLA,895000,7540,As new,1.0,4,0.0,,0.0,4,1.0,,,1.0,1853
9729815,HOUSE,VILLA,710000,1780,To renovate,1.0,4,0.0,30,0.0,4,0.0,1,,,
9716935,HOUSE,VILLA,555000,8700,As new,,4,,,0.0,,0.0,1,1.0,1.0,720
9717190,HOUSE,VILLA,695000,2310,,,3,1.0,,0.0,,0.0,,1.0,,1134
9727038,HOUSE,VILLA,539000,9230,,1.0,4,,,0.0,,,,,1.0,1116
9728363,HOUSE,VILLA,995000,9900,Good,1.0,5,0.0,,0.0,,1.0,,1.0,1.0,4230
9607468,HOUSE,VILLA,215000,4600,Good,,4,,,0.0,4,,,,,550
9301347,HOUSE,VILLA,220000,6180,To be done up,,3,0.0,25,0.0,4,,,,,425
9184278,HOUSE,VILLA,325000,6180,Good,1.0,5,0.0,,0.0,4,0.0,,,1.0,1000
9437522,HOUSE,VILLA,348000,1410,To be done up,1.0,2,,10,0.0,4,,,,,273
9608569,HOUSE,VILLA,350000,7830,Good,1.0,3,0.0,,0.0,4,,,,,1444
9575604,HOUSE,VILLA,369000,4710,,1.0,3,0.0,,0.0,3,,,,1.0,
9677784,HOUSE,VILLA,450000,1325,,,3,0.0,,0.0,4,,,,1.0,500
9559247,HOUSE,VILLA,515000,1410,Good,1.0,3,,39,0.0,4,,,,,480
9614830,HOUSE,VILLA,595000,1380,To be done up,1.0,4,,30,0.0,4,,,,,2091
9418502,HOUSE,VILLA,620000,1420,As new,1.0,5,,50,0.0,3,,,,,343
9678115,HOUSE,VILLA,630000,3220,,1.0,5,0.0,,0.0,4,,,,,1550
9361501,HOUSE,VILLA,675000,1850,As new,1.0,4,,,0.0,4,1.0,,,1.0,841
9659698,HOUSE,VILLA,675000,8770,Good,,4,,,0.0,,,1,,,2926
9606054,HOUSE,VILLA,699000,1500,Good,1.0,6,,61,0.0,4,,,,,1138
9369232,HOUSE,VILLA,720000,1410,Good,1.0,4,,50,0.0,4,,,,,631
9431241,HOUSE,VILLA,760000,9990,Just renovated,1.0,3,0.0,,0.0,4,,,,,4085
9557808,HOUSE,VILLA,None,1180,,,,,,,,,,,,
9306800,HOUSE,VILLA,995000,9550,To renovate,,5,0.0,,0.0,,,,,,11366
9684135,HOUSE,VILLA,1050000,2900,,,5,0.0,1,0.0,4,0.0,1,,,4927
9420814,HOUSE,VILLA,1090000,9982,As new,1.0,3,,,0.0,,,1,1.0,1.0,6372
9550481,HOUSE,VILLA,1320000,3001,As new,1.0,5,0.0,75,0.0,4,,1,1.0,,2458
9666464,HOUSE,VILLA,1850000,9700,,,5,0.0,,0.0,4,1.0,,1.0,1.0,7492
9384357,HOUSE,VILLA,1850000,9700,,,5,0.0,,0.0,4,1.0,,1.0,1.0,7492
9414526,HOUSE,VILLA,549000,3360,As new,1.0,3,,,,4,,,1.0,,489
9716598,HOUSE,VILLA,650000,9260,Good,,4,0.0,,0.0,4,0.0,,,1.0,2295
9722724,HOUSE,VILLA,275000,7711,As new,1.0,2,0.0,,0.0,4,0.0,,,1.0,854
9722613,HOUSE,VILLA,339000,1330,To renovate,1.0,2,0.0,15,0.0,4,,,,,1016
9695667,HOUSE,VILLA,300000,9800,As new,1.0,4,,,0.0,3,,,,1.0,456
9668721,HOUSE,VILLA,430000,4053,,,5,0.0,,0.0,4,0.0,,,1.0,1344
9669180,HOUSE,VILLA,450000,2500,,1.0,4,,,0.0,2,,,,1.0,686
9524000,HOUSE,VILLA,477000,9750,,,3,,,0.0,,,,,,2138
9697741,HOUSE,VILLA,480000,9041,As new,1.0,5,0.0,,0.0,,,,,,605
9499766,HOUSE,VILLA,615000,1570,Just renovated,1.0,3,0.0,25,0.0,4,0.0,,1.0,,981
9681645,HOUSE,VILLA,699000,8340,,,5,,,0.0,,0.0,,,1.0,1080
9679001,HOUSE,VILLA,795000,9890,As new,1.0,3,0.0,65,0.0,4,0.0,1,,,780
9671430,HOUSE,VILLA,1050000,9040,Just renovated,,7,,,0.0,,0.0,,,1.0,544
9576032,HOUSE,VILLA,1295000,1180,Just renovated,,5,0.0,36,0.0,4,,,,,708
9025326,HOUSE,VILLA,1295000,9880,,,4,,,0.0,,0.0,1,1.0,,2158
9389453,HOUSE,VILLA,1890000,7700,As new,1.0,7,0.0,270,0.0,4,1.0,,,,1758
9394777,HOUSE,VILLA,3900000,1640,,,6,,,0.0,,0.0,,1.0,,3000
9707835,HOUSE,VILLA,1399000,9800,As new,1.0,6,0.0,,0.0,4,0.0,,1.0,,12181
9710749,HOUSE,VILLA,1500000,8630,,,4,,,0.0,,0.0,,,,6620
9529501,HOUSE,VILLA,431816,9400,As new,,3,,,0.0,4,,,,1.0,618
9713766,HOUSE,VILLA,950000,1860,Just renovated,,5,0.0,,0.0,4,0.0,,,,2800
9717694,HOUSE,VILLA,2675000,2500,,1.0,8,0.0,,1.0,4,,,,1.0,
9643287,HOUSE,VILLA,340000,8820,,1.0,3,0.0,,0.0,,,,,,474
9678315,HOUSE,VILLA,465000,1780,To renovate,,3,,,0.0,4,1.0,,1.0,1.0,7652
9695764,HOUSE,VILLA,None,9000,,,,,,,,,,,,
9697740,HOUSE,VILLA,None,9040,,,,,,,,,,,,
9647541,HOUSE,VILLA,499000,9260,As new,1.0,3,,,0.0,3,,,,1.0,357
9619817,HOUSE,VILLA,645000,9032,Good,,4,0.0,,0.0,4,,,,,1328
9629987,HOUSE,VILLA,725000,7380,As new,1.0,5,,,0.0,4,1.0,,,1.0,6700
9609777,HOUSE,VILLA,910000,8500,Good,1.0,5,0.0,,0.0,4,0.0,,,1.0,2511
9582053,HOUSE,VILLA,945000,8300,Good,1.0,2,,15,0.0,3,,,,,655
9705726,HOUSE,VILLA,310000,7331,Good,1.0,4,,32,0.0,4,,,,,1111
9663949,HOUSE,VILLA,220000,7866,,1.0,2,,,0.0,4,,,,1.0,2178
9699135,HOUSE,VILLA,300000,4053,To be done up,1.0,5,,25,0.0,4,1.0,,,,1451
9626522,HOUSE,VILLA,300000,6440,Just renovated,1.0,3,1.0,,1.0,4,,,,,
9703709,HOUSE,VILLA,320000,6111,Good,,3,,32,0.0,4,0.0,,,,365
9689368,HOUSE,VILLA,325000,6210,Just renovated,1.0,3,0.0,40,0.0,4,1.0,,,,1290
9693520,HOUSE,VILLA,379000,9230,Good,1.0,3,,,0.0,4,,,,1.0,719
9671333,HOUSE,VILLA,490000,8400,,,4,0.0,,0.0,,0.0,,,,620
9623766,HOUSE,VILLA,495000,8380,,,3,0.0,,0.0,,,,,,605
9666444,HOUSE,VILLA,579000,2860,Good,1.0,3,0.0,,0.0,4,0.0,,1.0,,2243
9621477,HOUSE,VILLA,590000,8800,,,5,,,0.0,4,1.0,,,1.0,1085
9510968,HOUSE,VILLA,595000,1421,As new,1.0,3,0.0,150,0.0,4,1.0,,,,1074
9645968,HOUSE,VILLA,595000,8720,,,,0.0,,0.0,4,,,,,1362
9638898,HOUSE,VILLA,598000,1700,As new,1.0,5,0.0,150,0.0,4,0.0,,,,1875
9697787,HOUSE,VILLA,700000,1150,,1.0,5,,,0.0,3,,,,,352
9703737,HOUSE,VILLA,750000,3140,,1.0,5,,,0.0,4,1.0,,,,3269
9631910,HOUSE,VILLA,780000,8310,,,4,,,0.0,,0.0,,,1.0,2301
9698415,HOUSE,VILLA,780000,9250,,,3,0.0,,0.0,,0.0,1,1.0,,1500
9364472,HOUSE,VILLA,875000,8200,,,6,0.0,,0.0,4,,1,1.0,,702
9557243,HOUSE,VILLA,879000,2880,,1.0,3,,,0.0,4,1.0,,,1.0,2202
9593259,HOUSE,VILLA,995000,9990,,1.0,5,0.0,,0.0,,0.0,1,,1.0,2310
9681373,HOUSE,VILLA,1060000,3090,Good,1.0,4,,74,0.0,4,,1,,,5558
9521960,HOUSE,VILLA,1080000,1410,As new,1.0,5,,68,0.0,4,,,,,1100
9638244,HOUSE,VILLA,1395000,9880,,,6,,,0.0,,,,1.0,,2820
9701918,HOUSE,VILLA,1425000,8300,Good,,4,0.0,,0.0,4,0.0,,,,382
9529457,HOUSE,VILLA,1900000,8300,Good,,11,,,0.0,4,,,,1.0,671
9459714,HOUSE,VILLA,2200000,8300,As new,1.0,3,0.0,,0.0,,0.0,1,1.0,,386
9519532,HOUSE,VILLA,491000,1340,As new,1.0,3,0.0,10,0.0,,,,,,1114
9720296,HOUSE,VILLA,549000,7070,As new,1.0,4,0.0,,0.0,4,,,,,1000
9663465,HOUSE,VILLA,189999,5660,Just renovated,1.0,3,,60,0.0,4,,,,,700
9676307,HOUSE,VILLA,270000,6461,,1.0,3,0.0,20,0.0,4,,,,,2700
9685000,HOUSE,VILLA,325500,1120,,1.0,3,,,0.0,,,,,1.0,1140
9643288,HOUSE,VILLA,335000,8820,,1.0,3,0.0,,0.0,,,,,,487
9539814,HOUSE,VILLA,None,1970,,,,,,,,,,,,
9690667,HOUSE,VILLA,397500,1400,Good,1.0,3,0.0,,0.0,4,0.0,,,,823
9680199,HOUSE,VILLA,397500,6230,Good,1.0,3,0.0,,0.0,4,0.0,,,,823
9665163,HOUSE,VILLA,399000,8792,Good,1.0,3,0.0,,0.0,4,,1,,1.0,592
9502973,HOUSE,VILLA,485000,1410,As new,1.0,3,0.0,25,0.0,4,0.0,,,,587
9697779,HOUSE,VILLA,520000,9700,As new,1.0,4,0.0,,0.0,4,,,1.0,,1033
9609323,HOUSE,VILLA,550000,1410,As new,1.0,3,0.0,40,0.0,4,0.0,,,,949
9609378,HOUSE,VILLA,550000,1420,As new,1.0,3,0.0,40,0.0,4,0.0,,,,949
9661385,HOUSE,VILLA,595000,3800,,1.0,2,,,0.0,,0.0,,1.0,,
9557947,HOUSE,VILLA,667000,1420,As new,1.0,4,0.0,30,0.0,4,0.0,,,,629
9586447,HOUSE,VILLA,745000,8510,As new,1.0,4,0.0,,0.0,4,0.0,,1.0,,1911
9648519,HOUSE,VILLA,795000,1330,Good,1.0,5,0.0,,0.0,4,1.0,,,1.0,2459
9635177,HOUSE,VILLA,795000,1330,As new,,4,0.0,,0.0,4,,,,1.0,2374
9596642,HOUSE,VILLA,950000,9960,As new,1.0,11,0.0,,0.0,4,1.0,1,1.0,,10000
9694872,HOUSE,VILLA,1445000,2630,Just renovated,1.0,4,,,,4,1.0,2,,,2043
9694837,HOUSE,VILLA,1595000,2630,Just renovated,1.0,4,,,,4,1.0,2,,,6937
8610093,HOUSE,VILLA,1980000,2970,As new,1.0,4,0.0,,0.0,,0.0,1,1.0,,3016
9407491,HOUSE,VILLA,3600000,1380,,1.0,3,,185,0.0,4,,,1.0,,4200
9707216,HOUSE,VILLA,449000,5000,As new,1.0,3,0.0,64,0.0,,1.0,,,,764
9574368,HOUSE,VILLA,522000,3070,As new,1.0,3,,,,3,,,1.0,,329
9498517,HOUSE,VILLA,522000,3078,As new,1.0,3,,,,3,,,1.0,,329
9574396,HOUSE,VILLA,616000,3070,As new,1.0,4,,,,3,,,,,406
9715760,HOUSE,VILLA,628450,8900,,,4,0.0,,0.0,4,,,,,969
9720654,HOUSE,VILLA,975000,2880,,1.0,3,,,0.0,4,,,,1.0,2820
9710083,HOUSE,VILLA,135000,6593,,1.0,3,0.0,,0.0,4,,,,,518
9685501,HOUSE,VILLA,216000,6200,To be done up,,2,,,0.0,4,,,,,
9593523,HOUSE,VILLA,259900,6183,Good,1.0,3,0.0,,0.0,4,,,,1.0,475
9697766,HOUSE,VILLA,300000,3210,,1.0,3,,,0.0,4,,,,,1735
9672712,HOUSE,VILLA,399000,4970,As new,1.0,3,0.0,27,0.0,4,0.0,,,,1495
9696752,HOUSE,VILLA,450000,5190,As new,1.0,4,0.0,45,0.0,4,1.0,,,,1700
9705150,HOUSE,VILLA,485000,9620,,,4,0.0,,0.0,4,,,,1.0,2334
9670948,HOUSE,VILLA,None,5140,,,,,,,,,,,,
9697778,HOUSE,VILLA,None,9000,,,,,,,,,,,,
9696896,HOUSE,VILLA,580000,1780,,1.0,4,,,0.0,4,,,1.0,,791
9698414,HOUSE,VILLA,770000,9250,,,3,,,0.0,,1.0,,,,1500
9544792,HOUSE,VILLA,820000,1410,Just renovated,1.0,4,0.0,40,0.0,4,,,,,782
9544793,HOUSE,VILLA,820000,1420,Just renovated,1.0,4,0.0,40,0.0,4,,,,,782
9635315,HOUSE,VILLA,895000,1410,Good,1.0,4,0.0,,0.0,4,,,,1.0,1500
9258338,HOUSE,VILLA,950000,1850,,1.0,3,0.0,50,0.0,3,1.0,,,,1462
9481311,HOUSE,VILLA,995000,9910,,1.0,3,0.0,,0.0,,0.0,1,1.0,,6434
9650495,HOUSE,VILLA,1024000,2970,As new,,4,0.0,,0.0,4,,,,1.0,2175
9702919,HOUSE,VILLA,1350000,2970,As new,,4,,,0.0,4,1.0,,,1.0,1980
9488301,HOUSE,VILLA,1495000,1390,To renovate,1.0,7,0.0,100,0.0,,1.0,1,,,9100
9597471,HOUSE,VILLA,1750000,1640,As new,1.0,5,0.0,,0.0,4,,,,1.0,3200
9187829,HOUSE,VILLA,1750000,8300,,,6,0.0,,0.0,4,,,,,410
9405267,HOUSE,VILLA,2400000,7322,As new,1.0,4,0.0,,0.0,4,1.0,,,1.0,6714
9682865,HOUSE,VILLA,350000,6230,As new,1.0,4,0.0,40,0.0,4,1.0,,,,800
9712185,HOUSE,VILLA,260000,5650,,1.0,3,0.0,37,0.0,4,,,,,769
9712186,HOUSE,VILLA,315000,5650,,1.0,3,0.0,50,0.0,4,,,,,1270
9699055,HOUSE,VILLA,826000,3020,As new,1.0,4,,,,4,,,1.0,,6
9699045,HOUSE,VILLA,908000,3020,As new,1.0,5,,,,4,,,1.0,,6
9718672,HOUSE,VILLA,998000,1180,To renovate,,3,0.0,,0.0,4,,1,,,800
9690126,HOUSE,VILLA,349000,6223,,,3,0.0,108,0.0,4,1.0,,,,1094
9651725,HOUSE,VILLA,450000,1420,Good,1.0,3,0.0,30,0.0,4,0.0,,,,540
9694171,HOUSE,VILLA,665000,1410,As new,1.0,3,0.0,45,0.0,4,0.0,,,,700
9708172,HOUSE,VILLA,380000,9520,,,3,,,0.0,,,,,,747
9728177,HOUSE,VILLA,278000,5651,,1.0,3,0.0,12,0.0,4,,,,,871
9728742,HOUSE,VILLA,748000,9880,,,4,,,0.0,,0.0,,1.0,,6440
9642841,HOUSE,VILLA,359000,7134,Good,1.0,3,0.0,,0.0,4,0.0,1,,,889
9697950,HOUSE,VILLA,395000,8793,,1.0,3,0.0,,0.0,,,,,,1005
9590899,HOUSE,VILLA,598000,8380,As new,,5,,,0.0,,0.0,,1.0,1.0,764
9678354,HOUSE,VILLA,680000,8572,,1.0,3,0.0,,0.0,,0.0,,1.0,,700
9696385,HOUSE,VILLA,850000,8660,,,5,,,0.0,,,,1.0,1.0,520
9562426,HOUSE,VILLA,850000,9770,,,4,,,0.0,,0.0,1,1.0,1.0,2239
9595344,HOUSE,VILLA,1300000,1300,As new,1.0,7,0.0,,0.0,4,1.0,,,1.0,2000
9251617,HOUSE,VILLA,1995000,1180,As new,1.0,4,,,,4,1.0,1,,1.0,1080
9515912,HOUSE,VILLA,2395000,1730,As new,1.0,6,0.0,,0.0,4,1.0,,,,39438
9631977,HOUSE,VILLA,610000,8670,As new,,4,,,0.0,,0.0,1,,1.0,633
9716313,HOUSE,VILLA,345000,1082,,1.0,3,,,0.0,,,,,,691
